,title,rating,date,review,Word_Tok,CommentAferPreproc,sentiment
1170,Avis TransferWise ,"4,7 sur 5 étoiles",10/12/2020,"quand j'ai quitté la france à vingt ans pour aller faire mes études en angleterre, je me suis aperçue très rapidement que ce qui allait m'être le plus compliqué, c'était la gestion de mes finances.étant boursière en france, je recevais la bourse sur mon compte français, et pour le transférer sur mon compte anglais afin d'acheter mes essentiels ou payer mon loyer, je payais des frais énormes ou perdais énormément à cause des taux de la bourse.c'est là que j'ai découvert transferwise, la solution idéale dans ma situation. l'inscription était rapide, gratuite, pratique avec la possibilité d'utiliser mes comptes de réseaux sociaux. ce qui m'a surtout séduite, c'est la facilité d'ajouter de nombreux comptes de différentes banques et dans différents pays, et les frais très bas que je payais à chaque transfert. cela était idéal quand j'étais étudiante et recevais mes bourses et est ensuite devenue la solution parfaite pour transférer une partie de mon salaire vers la france quand j'y passais les vacances.le gros plus, ça a été la rapidité : si je m'y prenais en semaine, je recevais très souvent mon transfert instanément, alors qu'avec une banque classique, cela me prenait jusqu'à cinq jours.transferwise a récemment évolué de manière à pouvoir faire des virements importants sans que cela compte en paiement carte, ce qui était jusque là mon plus gros souci étant donné les plafonds parfois assez bas de mes comptes, et permet de débloquer l'argent directement dans votre compte bancaire en tant que virement bancaire si vous êtes clients de certaines banques. l'interface est très simple d'utilisation et intuitive. cela m'a bien aidée à de nombreuses reprises.la seule chose que je souhaiterais changer, c'est la fiabilité au niveau de la rapidité des virements : elle est certes généralement très rapide, mais il peut arriver que cela soit un peu plus long, ce qui peut parfois causer de petites inquiétudes, mais dans l'ensemble, c'est un outil très utile, fiable et sécurisé.","['quand', 'j', 'ai', 'quitté', 'la', 'france', 'à', 'vingt', 'ans', 'pour', 'aller', 'faire', 'mes', 'études', 'en', 'angleterre', 'je', 'me', 'suis', 'aperçue', 'très', 'rapidement', 'que', 'ce', 'qui', 'allait', 'm', 'être', 'le', 'plus', 'compliqué', 'c', 'était', 'la', 'gestion', 'de', 'mes', 'finances', 'étant', 'boursière', 'en', 'france', 'je', 'recevais', 'la', 'bourse', 'sur', 'mon', 'compte', 'français', 'et', 'pour', 'le', 'transférer', 'sur', 'mon', 'compte', 'anglais', 'afin', 'd', 'acheter', 'mes', 'essentiels', 'ou', 'payer', 'mon', 'loyer', 'je', 'payais', 'des', 'frais', 'énormes', 'ou', 'perdais', 'énormément', 'à', 'cause', 'des', 'taux', 'de', 'la', 'bourse', 'c', 'est', 'là', 'que', 'j', 'ai', 'découvert', 'transferwise', 'la', 'solution', 'idéale', 'dans', 'ma', 'situation', 'l', 'inscription', 'était', 'rapide', 'gratuite', 'pratique', 'avec', 'la', 'possibilité', 'd', 'utiliser', 'mes', 'comptes', 'de', 'réseaux', 'sociaux', 'ce', 'qui', 'm', 'a', 'surtout', 'séduite', 'c', 'est', 'la', 'facilité', 'd', 'ajouter', 'de', 'nombreux', 'comptes', 'de', 'différentes', 'banques', 'et', 'dans', 'différents', 'pays', 'et', 'les', 'frais', 'très', 'bas', 'que', 'je', 'payais', 'à', 'chaque', 'transfert', 'cela', 'était', 'idéal', 'quand', 'j', 'étais', 'étudiante', 'et', 'recevais', 'mes', 'bourses', 'et', 'est', 'ensuite', 'devenue', 'la', 'solution', 'parfaite', 'pour', 'transférer', 'une', 'partie', 'de', 'mon', 'salaire', 'vers', 'la', 'france', 'quand', 'j', 'y', 'passais', 'les', 'vacances', 'le', 'gros', 'plus', 'ça', 'a', 'été', 'la', 'rapidité', 'si', 'je', 'm', 'y', 'prenais', 'en', 'semaine', 'je', 'recevais', 'très', 'souvent', 'mon', 'transfert', 'instanément', 'alors', 'qu', 'avec', 'une', 'banque', 'classique', 'cela', 'me', 'prenait', 'jusqu', 'à', 'cinq', 'jours', 'transferwise', 'a', 'récemment', 'évolué', 'de', 'manière', 'à', 'pouvoir', 'faire', 'des', 'virements', 'importants', 'sans', 'que', 'cela', 'compte', 'en', 'paiement', 'carte', 'ce', 'qui', 'était', 'jusque', 'là', 'mon', 'plus', 'gros', 'souci', 'étant', 'donné', 'les', 'plafonds', 'parfois', 'assez', 'bas', 'de', 'mes', 'comptes', 'et', 'permet', 'de', 'débloquer', 'l', 'argent', 'directement', 'dans', 'votre', 'compte', 'bancaire', 'en', 'tant', 'que', 'virement', 'bancaire', 'si', 'vous', 'êtes', 'clients', 'de', 'certaines', 'banques', 'l', 'interface', 'est', 'très', 'simple', 'd', 'utilisation', 'et', 'intuitive', 'cela', 'm', 'a', 'bien', 'aidée', 'à', 'de', 'nombreuses', 'reprises', 'la', 'seule', 'chose', 'que', 'je', 'souhaiterais', 'changer', 'c', 'est', 'la', 'fiabilité', 'au', 'niveau', 'de', 'la', 'rapidité', 'des', 'virements', 'elle', 'est', 'certes', 'généralement', 'très', 'rapide', 'mais', 'il', 'peut', 'arriver', 'que', 'cela', 'soit', 'un', 'peu', 'plus', 'long', 'ce', 'qui', 'peut', 'parfois', 'causer', 'de', 'petites', 'inquiétudes', 'mais', 'dans', 'l', 'ensemble', 'c', 'est', 'un', 'outil', 'très', 'utile', 'fiable', 'et', 'sécurisé']",quand quitté france vingt ans aller faire études angleterre aperçue très rapidement allait être plus compliqué gestion finances boursière france recevais bourse compte français transférer compte anglais afin acheter essentiels payer loyer payais frais énormes perdais énormément cause taux bourse là découvert transferwise solution idéale situation inscription rapide gratuite pratique possibilité utiliser comptes réseaux sociaux surtout séduite facilité ajouter nombreux comptes différentes banques différents pays frais très bas payais chaque transfert cela idéal quand étudiante recevais bourses ensuite devenue solution parfaite transférer partie salaire vers france quand passais vacances gros plus ça rapidité si prenais semaine recevais très souvent transfert instanément alors banque classique cela prenait jusqu cinq jours transferwise récemment évolué manière pouvoir faire virements importants sans cela compte paiement carte jusque là plus gros souci donné plafonds parfois assez bas comptes permet débloquer argent directement compte bancaire tant virement bancaire si clients certaines banques interface très simple utilisation intuitive cela bien aidée nombreuses reprises seule chose souhaiterais changer fiabilité niveau rapidité virements certes généralement très rapide peut arriver cela peu plus long peut parfois causer petites inquiétudes ensemble outil très utile fiable sécurisé,Positive
1171,Avis TransferWise ,"4,0 sur 5 étoiles",15/07/2020,"bien que client chez revolut j'ai décidé récemment d'ouvrir un compte transferwise, essentiellement pour des raisons de sécurité. tandis que revolut est une néo-banque qui cherche à concurrencer les établissements traditionnels, transferwise est une entreprise de transfert d’argent. mais ces fintech londoniennes ont beaucoup de points communs et permettent toutes deux d'effectuer des virements internationaux dans de nombreuses devises, à coûts réduits.je reproche cependant à revolut de se limiter à l'application pour mobile. sa concurrente propose quant à elle deux interfaces et un double niveau de sécurité sur le web. pour les plus gros transferts, j'ai donc pris l'habitude de me tourner vers transferwise depuis mon ordinateur. chacune des mes opérations est validée après une demande d'autorisation envoyée directement sur mon téléphone portable.autre avantage non négligeable, transferwise est sans abonnement, y compris pour le compte professionnel. les cartes bancaires sont gratuites et le compte peut stocker deux fois plus de devises que le compte business (payant) de revolut.","['bien', 'que', 'client', 'chez', 'revolut', 'j', 'ai', 'décidé', 'récemment', 'd', 'ouvrir', 'un', 'compte', 'transferwise', 'essentiellement', 'pour', 'des', 'raisons', 'de', 'sécurité', 'tandis', 'que', 'revolut', 'est', 'une', 'néo', 'banque', 'qui', 'cherche', 'à', 'concurrencer', 'les', 'établissements', 'traditionnels', 'transferwise', 'est', 'une', 'entreprise', 'de', 'transfert', 'd', 'argent', 'mais', 'ces', 'fintech', 'londoniennes', 'ont', 'beaucoup', 'de', 'points', 'communs', 'et', 'permettent', 'toutes', 'deux', 'd', 'effectuer', 'des', 'virements', 'internationaux', 'dans', 'de', 'nombreuses', 'devises', 'à', 'coûts', 'réduits', 'je', 'reproche', 'cependant', 'à', 'revolut', 'de', 'se', 'limiter', 'à', 'l', 'application', 'pour', 'mobile', 'sa', 'concurrente', 'propose', 'quant', 'à', 'elle', 'deux', 'interfaces', 'et', 'un', 'double', 'niveau', 'de', 'sécurité', 'sur', 'le', 'web', 'pour', 'les', 'plus', 'gros', 'transferts', 'j', 'ai', 'donc', 'pris', 'l', 'habitude', 'de', 'me', 'tourner', 'vers', 'transferwise', 'depuis', 'mon', 'ordinateur', 'chacune', 'des', 'mes', 'opérations', 'est', 'validée', 'après', 'une', 'demande', 'd', 'autorisation', 'envoyée', 'directement', 'sur', 'mon', 'téléphone', 'portable', 'autre', 'avantage', 'non', 'négligeable', 'transferwise', 'est', 'sans', 'abonnement', 'y', 'compris', 'pour', 'le', 'compte', 'professionnel', 'les', 'cartes', 'bancaires', 'sont', 'gratuites', 'et', 'le', 'compte', 'peut', 'stocker', 'deux', 'fois', 'plus', 'de', 'devises', 'que', 'le', 'compte', 'business', 'payant', 'de', 'revolut']",bien client chez revolut décidé récemment ouvrir compte transferwise essentiellement raisons sécurité tandis revolut néo banque cherche concurrencer établissements traditionnels transferwise entreprise transfert argent fintech londoniennes beaucoup points communs permettent toutes deux effectuer virements internationaux nombreuses devises coûts réduits reproche cependant revolut limiter application mobile concurrente propose quant deux interfaces double niveau sécurité web plus gros transferts donc pris habitude tourner vers transferwise depuis ordinateur chacune opérations validée après demande autorisation envoyée directement téléphone portable autre avantage non négligeable transferwise sans abonnement compris compte professionnel cartes bancaires gratuites compte peut stocker deux fois plus devises compte business payant revolut,Positive
1172,Avis TransferWise ,"4,3 sur 5 étoiles",30/06/2020,"vivant au canada, j’utilise transferwise pour effectuer des transactions entre mes comptes en banque français et canadien.cette application est très simple d’utilisation : l’inscription est rapide à l´aide d’une adresse e-mail, puis il suffit d’envoyer de l’argent en utilisant n’importe quelle devise dans n’importe quel pays en renseignant ses codes de carte de credit comme pour une transaction sur internet.les envois d’argent sont sécurisés, le taux de change est bien plus avantageux que lors des transferts internationaux « classiques » effectués par les banques, et surtout le délai de traitement est bien plus rapide (1 à 4 jours). cela me permet donc d’économiser du temps et de l´argent sur mes transferts bancaires internationaux, étant donné que je n’ai pas à contacter mon conseiller et à payer des frais indécents pour un taux de change au rabais.en revanche, certaines banques comme le lcl refusent l’utilisation de cette application en bloquant les paiements, il faut donc bien vérifier la compatibilité avant.","['vivant', 'au', 'canada', 'j', 'utilise', 'transferwise', 'pour', 'effectuer', 'des', 'transactions', 'entre', 'mes', 'comptes', 'en', 'banque', 'français', 'et', 'canadien', 'cette', 'application', 'est', 'très', 'simple', 'd', 'utilisation', 'l', 'inscription', 'est', 'rapide', 'à', 'l', 'aide', 'd', 'une', 'adresse', 'e', 'mail', 'puis', 'il', 'suffit', 'd', 'envoyer', 'de', 'l', 'argent', 'en', 'utilisant', 'n', 'importe', 'quelle', 'devise', 'dans', 'n', 'importe', 'quel', 'pays', 'en', 'renseignant', 'ses', 'codes', 'de', 'carte', 'de', 'credit', 'comme', 'pour', 'une', 'transaction', 'sur', 'internet', 'les', 'envois', 'd', 'argent', 'sont', 'sécurisés', 'le', 'taux', 'de', 'change', 'est', 'bien', 'plus', 'avantageux', 'que', 'lors', 'des', 'transferts', 'internationaux', 'classiques', 'effectués', 'par', 'les', 'banques', 'et', 'surtout', 'le', 'délai', 'de', 'traitement', 'est', 'bien', 'plus', 'rapide', '1', 'à', '4', 'jours', 'cela', 'me', 'permet', 'donc', 'd', 'économiser', 'du', 'temps', 'et', 'de', 'l', 'argent', 'sur', 'mes', 'transferts', 'bancaires', 'internationaux', 'étant', 'donné', 'que', 'je', 'n', 'ai', 'pas', 'à', 'contacter', 'mon', 'conseiller', 'et', 'à', 'payer', 'des', 'frais', 'indécents', 'pour', 'un', 'taux', 'de', 'change', 'au', 'rabais', 'en', 'revanche', 'certaines', 'banques', 'comme', 'le', 'lcl', 'refusent', 'l', 'utilisation', 'de', 'cette', 'application', 'en', 'bloquant', 'les', 'paiements', 'il', 'faut', 'donc', 'bien', 'vérifier', 'la', 'compatibilité', 'avant']",vivant canada utilise transferwise effectuer transactions entre comptes banque français canadien cette application très simple utilisation inscription rapide aide adresse mail puis suffit envoyer argent utilisant importe quelle devise importe quel pays renseignant codes carte credit comme transaction internet envois argent sécurisés taux change bien plus avantageux lors transferts internationaux classiques effectués banques surtout délai traitement bien plus rapide jours cela permet donc économiser temps argent transferts bancaires internationaux donné contacter conseiller payer frais indécents taux change rabais revanche certaines banques comme lcl refusent utilisation cette application bloquant paiements faut donc bien vérifier compatibilité avant,Positive
1173,Avis TransferWise ,"4,7 sur 5 étoiles",25/06/2020,"j’ai découvert transferwise par le biais d’un ami au sénégal. lorsqu’on a voulu monter une entreprise d’exportation de produits locaux, j’ai remarqué que les frais de transfert d’argent par les modes classiques étaient exorbitants, même si le pourcentage prélevé par ma banque était revu à la baisse en tant que compte pro.transferwise promettait des taux de change fixes et un tarif défiant toute concurrence. jusqu’à présent, le pari est tenu. mes collaborateurs et moi-même sommes donc très satisfaits. on a pu gérer nos prévisions de manière efficace en évitant les fluctuations. la souscription est gratuite et aucuns frais de tenue de comptes ne sont perçus.l’interface est ergonomique et les concepts sont faciles à comprendre. nous n’avons rencontré aucun problème quant à l’utilisation de la plateforme pour le moment. on n’a donc pas encore eu l’occasion de faire appel au service client.je n’ai rien à reprocher en ceux qui concernent la qualité de service. je déplore en revanche qu’on ne puisse pas retirer au-delà de 200 dollars par jour. cela est très handicapant lorsqu’on a besoin de constituer des fonds rapidement. il faut donc essayer de gérer les imprévus pour éviter toutes situations désagréables.","['j', 'ai', 'découvert', 'transferwise', 'par', 'le', 'biais', 'd', 'un', 'ami', 'au', 'sénégal', 'lorsqu', 'on', 'a', 'voulu', 'monter', 'une', 'entreprise', 'd', 'exportation', 'de', 'produits', 'locaux', 'j', 'ai', 'remarqué', 'que', 'les', 'frais', 'de', 'transfert', 'd', 'argent', 'par', 'les', 'modes', 'classiques', 'étaient', 'exorbitants', 'même', 'si', 'le', 'pourcentage', 'prélevé', 'par', 'ma', 'banque', 'était', 'revu', 'à', 'la', 'baisse', 'en', 'tant', 'que', 'compte', 'pro', 'transferwise', 'promettait', 'des', 'taux', 'de', 'change', 'fixes', 'et', 'un', 'tarif', 'défiant', 'toute', 'concurrence', 'jusqu', 'à', 'présent', 'le', 'pari', 'est', 'tenu', 'mes', 'collaborateurs', 'et', 'moi', 'même', 'sommes', 'donc', 'très', 'satisfaits', 'on', 'a', 'pu', 'gérer', 'nos', 'prévisions', 'de', 'manière', 'efficace', 'en', 'évitant', 'les', 'fluctuations', 'la', 'souscription', 'est', 'gratuite', 'et', 'aucuns', 'frais', 'de', 'tenue', 'de', 'comptes', 'ne', 'sont', 'perçus', 'l', 'interface', 'est', 'ergonomique', 'et', 'les', 'concepts', 'sont', 'faciles', 'à', 'comprendre', 'nous', 'n', 'avons', 'rencontré', 'aucun', 'problème', 'quant', 'à', 'l', 'utilisation', 'de', 'la', 'plateforme', 'pour', 'le', 'moment', 'on', 'n', 'a', 'donc', 'pas', 'encore', 'eu', 'l', 'occasion', 'de', 'faire', 'appel', 'au', 'service', 'client', 'je', 'n', 'ai', 'rien', 'à', 'reprocher', 'en', 'ceux', 'qui', 'concernent', 'la', 'qualité', 'de', 'service', 'je', 'déplore', 'en', 'revanche', 'qu', 'on', 'ne', 'puisse', 'pas', 'retirer', 'au', 'delà', 'de', '200', 'dollars', 'par', 'jour', 'cela', 'est', 'très', 'handicapant', 'lorsqu', 'on', 'a', 'besoin', 'de', 'constituer', 'des', 'fonds', 'rapidement', 'il', 'faut', 'donc', 'essayer', 'de', 'gérer', 'les', 'imprévus', 'pour', 'éviter', 'toutes', 'situations', 'désagréables']",découvert transferwise biais ami sénégal lorsqu voulu monter entreprise exportation produits locaux remarqué frais transfert argent modes classiques exorbitants si pourcentage prélevé banque revu baisse tant compte pro transferwise promettait taux change fixes tarif défiant toute concurrence jusqu présent pari tenu collaborateurs donc très satisfaits pu gérer prévisions manière efficace évitant fluctuations souscription gratuite aucuns frais tenue comptes perçus interface ergonomique concepts faciles comprendre rencontré aucun problème quant utilisation plateforme moment donc encore occasion faire appel service client rien reprocher ceux concernent qualité service déplore revanche puisse retirer delà 200 dollars jour cela très handicapant lorsqu besoin constituer fonds rapidement faut donc essayer gérer imprévus éviter toutes situations désagréables,Positive
1174,Avis Moneygram ,"2,8 sur 5 étoiles",14/06/2022,"le nouveau système de sécurisation par photo de carte d'identité est vraiment pénible. les photos ne sont jamais acceptées, il faut à chaque fois les refaire sans arrêt. vraiment c'est un problème. normalement une fois que la carte d'identité est enregistrée, pas la peine de la demander à chaque transaction. c'est vraiment dommage. jusque ici j'étais satisfait de moneygram que j'utilise au moins une fois par mois.j'espère qu'il vont faire quelque chose pour corriger ce problème.","['le', 'nouveau', 'système', 'de', 'sécurisation', 'par', 'photo', 'de', 'carte', 'd', 'identité', 'est', 'vraiment', 'pénible', 'les', 'photos', 'ne', 'sont', 'jamais', 'acceptées', 'il', 'faut', 'à', 'chaque', 'fois', 'les', 'refaire', 'sans', 'arrêt', 'vraiment', 'c', 'est', 'un', 'problème', 'normalement', 'une', 'fois', 'que', 'la', 'carte', 'd', 'identité', 'est', 'enregistrée', 'pas', 'la', 'peine', 'de', 'la', 'demander', 'à', 'chaque', 'transaction', 'c', 'est', 'vraiment', 'dommage', 'jusque', 'ici', 'j', 'étais', 'satisfait', 'de', 'moneygram', 'que', 'j', 'utilise', 'au', 'moins', 'une', 'fois', 'par', 'mois', 'j', 'espère', 'qu', 'il', 'vont', 'faire', 'quelque', 'chose', 'pour', 'corriger', 'ce', 'problème']",nouveau système sécurisation photo carte identité vraiment pénible photos jamais acceptées faut chaque fois refaire sans arrêt vraiment problème normalement fois carte identité enregistrée peine demander chaque transaction vraiment dommage jusque ici satisfait moneygram utilise moins fois mois espère vont faire quelque chose corriger problème,Negative
1175,Avis Moneygram ,"2,4 sur 5 étoiles",01/06/2022,"moneygram vient d'instaurer un service de sécurisation par photo de pièces d'identité. c'est un fiasco, la photo n'est jamais acceptée malgré tous les efforts. jusqu'à présent j'étais très satisfait de mon application, rapide et simple, depuis hier soir j'essaie d'envoyer de l'argent à l´étranger pour un membre de ma famille hospitalisé mais impossible. je suis passé par un autre moyen de paiement, j'attends une réaction rapide et une solution à ce problème.","['moneygram', 'vient', 'd', 'instaurer', 'un', 'service', 'de', 'sécurisation', 'par', 'photo', 'de', 'pièces', 'd', 'identité', 'c', 'est', 'un', 'fiasco', 'la', 'photo', 'n', 'est', 'jamais', 'acceptée', 'malgré', 'tous', 'les', 'efforts', 'jusqu', 'à', 'présent', 'j', 'étais', 'très', 'satisfait', 'de', 'mon', 'application', 'rapide', 'et', 'simple', 'depuis', 'hier', 'soir', 'j', 'essaie', 'd', 'envoyer', 'de', 'l', 'argent', 'à', 'l', 'étranger', 'pour', 'un', 'membre', 'de', 'ma', 'famille', 'hospitalisé', 'mais', 'impossible', 'je', 'suis', 'passé', 'par', 'un', 'autre', 'moyen', 'de', 'paiement', 'j', 'attends', 'une', 'réaction', 'rapide', 'et', 'une', 'solution', 'à', 'ce', 'problème']",moneygram vient instaurer service sécurisation photo pièces identité fiasco photo jamais acceptée malgré tous efforts jusqu présent très satisfait application rapide simple depuis hier soir essaie envoyer argent étranger membre famille hospitalisé impossible passé autre moyen paiement attends réaction rapide solution problème,Positive
1176,Avis Moneygram ,"1,6 sur 5 étoiles",23/05/2022,ma famille a effectué un transfert vers la turquie. au moment où je souhaite le récupérer on me dit que l'argent a été encaissé.money gram refuse de donner le lieu du retrait. aucune coopération pour élucider cette affaire.,"['ma', 'famille', 'a', 'effectué', 'un', 'transfert', 'vers', 'la', 'turquie', 'au', 'moment', 'où', 'je', 'souhaite', 'le', 'récupérer', 'on', 'me', 'dit', 'que', 'l', 'argent', 'a', 'été', 'encaissé', 'money', 'gram', 'refuse', 'de', 'donner', 'le', 'lieu', 'du', 'retrait', 'aucune', 'coopération', 'pour', 'élucider', 'cette', 'affaire']",famille effectué transfert vers turquie moment où souhaite récupérer dit argent encaissé money gram refuse donner lieu retrait aucune coopération élucider cette affaire,Positive
1177,Avis Moneygram ,"2,0 sur 5 étoiles",29/04/2022,"j'ai fait un transfert d'argent pour la rd congo. j'ai reçu par la suite un mail qui me dit que l'agent a été récupéré. problème, le destinataire qui est mon oncle affirme qu'il n'a pas récupéré l'argent car il y a un problème sur son nom de famille ( j'ai fait une erreur d'orthographe). après réclamation moneygram me répond qu'après enquête le destinataire a bien récupéré mes fonds et qu´il ne peuvent rien faire!je demande par la suite une preuve de ce qu'ils me disent, on me répond que je dois attendre 30jours pour avoir les preuves de paiement et qu'ils ne peuvent pas me donner le nom de l'agence.","['j', 'ai', 'fait', 'un', 'transfert', 'd', 'argent', 'pour', 'la', 'rd', 'congo', 'j', 'ai', 'reçu', 'par', 'la', 'suite', 'un', 'mail', 'qui', 'me', 'dit', 'que', 'l', 'agent', 'a', 'été', 'récupéré', 'problème', 'le', 'destinataire', 'qui', 'est', 'mon', 'oncle', 'affirme', 'qu', 'il', 'n', 'a', 'pas', 'récupéré', 'l', 'argent', 'car', 'il', 'y', 'a', 'un', 'problème', 'sur', 'son', 'nom', 'de', 'famille', 'j', 'ai', 'fait', 'une', 'erreur', 'd', 'orthographe', 'après', 'réclamation', 'moneygram', 'me', 'répond', 'qu', 'après', 'enquête', 'le', 'destinataire', 'a', 'bien', 'récupéré', 'mes', 'fonds', 'et', 'qu', 'il', 'ne', 'peuvent', 'rien', 'faire', 'je', 'demande', 'par', 'la', 'suite', 'une', 'preuve', 'de', 'ce', 'qu', 'ils', 'me', 'disent', 'on', 'me', 'répond', 'que', 'je', 'dois', 'attendre', '30jours', 'pour', 'avoir', 'les', 'preuves', 'de', 'paiement', 'et', 'qu', 'ils', 'ne', 'peuvent', 'pas', 'me', 'donner', 'le', 'nom', 'de', 'l', 'agence']",fait transfert argent rd congo reçu suite mail dit agent récupéré problème destinataire oncle affirme récupéré argent car problème nom famille fait erreur orthographe après réclamation moneygram répond après enquête destinataire bien récupéré fonds peuvent rien faire demande suite preuve disent répond dois attendre 30jours avoir preuves paiement peuvent donner nom agence,Neutral
1178,Avis Moneygram ,"2,6 sur 5 étoiles",23/02/2022,"transferts refusés par moneygram, alors qu´accord bancaire sécurisé. fonctionne un jour, et depuis, plusieurs essais négatifs avec 3 cartes bancaires différentes, toujours refusé. la seule réponse reçue est fonds non disponible sur compte ou problème banque, alors que les vérifications sont bonnes. problème chez moneygram non reconnu. pas de service clients efficace.","['transferts', 'refusés', 'par', 'moneygram', 'alors', 'qu', 'accord', 'bancaire', 'sécurisé', 'fonctionne', 'un', 'jour', 'et', 'depuis', 'plusieurs', 'essais', 'négatifs', 'avec', '3', 'cartes', 'bancaires', 'différentes', 'toujours', 'refusé', 'la', 'seule', 'réponse', 'reçue', 'est', 'fonds', 'non', 'disponible', 'sur', 'compte', 'ou', 'problème', 'banque', 'alors', 'que', 'les', 'vérifications', 'sont', 'bonnes', 'problème', 'chez', 'moneygram', 'non', 'reconnu', 'pas', 'de', 'service', 'clients', 'efficace']",transferts refusés moneygram alors accord bancaire sécurisé fonctionne jour depuis plusieurs essais négatifs cartes bancaires différentes toujours refusé seule réponse reçue fonds non disponible compte problème banque alors vérifications bonnes problème chez moneygram non reconnu service clients efficace,Positive
1179,Avis Moneygram ,"2,0 sur 5 étoiles",31/01/2022,"j'ai fait des dizaines de transferts vers l'afrique, aucun problème mais alors vers la france, quel dégoût, je me suis rendu à ma banque 4 fois pour changer l'emplacement des noms et prénons, sans succès, toujours quelque chose qui n'allait pas.","['j', 'ai', 'fait', 'des', 'dizaines', 'de', 'transferts', 'vers', 'l', 'afrique', 'aucun', 'problème', 'mais', 'alors', 'vers', 'la', 'france', 'quel', 'dégoût', 'je', 'me', 'suis', 'rendu', 'à', 'ma', 'banque', '4', 'fois', 'pour', 'changer', 'l', 'emplacement', 'des', 'noms', 'et', 'prénons', 'sans', 'succès', 'toujours', 'quelque', 'chose', 'qui', 'n', 'allait', 'pas']",fait dizaines transferts vers afrique aucun problème alors vers france quel dégoût rendu banque fois changer emplacement noms prénons sans succès toujours quelque chose allait,Neutral
1180,Avis Moneygram ,"1,6 sur 5 étoiles",30/01/2022,"j'ai voulu envoyé un virement en urgence à ma belle-mère qui venait d'arriver en thaïlande, et devait être confinée 10 jours. moneygram a récupéré toutes mes informations personnelles, enregistré ma carte bancaire, demandé le paiement (paiement validé par 3d secure) et une copie de la pièces d'identité. puis, comme de nombreuses personnes, j'ai reçu un mail indiquant que mon ""compte moneygram, ainsi que les activités qui lui sont associées représentent un risque élevé de fraude ou d'autres éléments qui constituent une violation des conditions générales de moneygram"". impossibilité d'accéder à mon compte pour retirer mes informations personnelles. ainsi, moneygram détient toutes les informations permettant une usurpation d'identité ou l'utilisation de ma carte bancaire. cela représente un risque très élevé, d'autant que des hackers pourraient s'en saisir.","['j', 'ai', 'voulu', 'envoyé', 'un', 'virement', 'en', 'urgence', 'à', 'ma', 'belle', 'mère', 'qui', 'venait', 'd', 'arriver', 'en', 'thaïlande', 'et', 'devait', 'être', 'confinée', '10', 'jours', 'moneygram', 'a', 'récupéré', 'toutes', 'mes', 'informations', 'personnelles', 'enregistré', 'ma', 'carte', 'bancaire', 'demandé', 'le', 'paiement', 'paiement', 'validé', 'par', '3d', 'secure', 'et', 'une', 'copie', 'de', 'la', 'pièces', 'd', 'identité', 'puis', 'comme', 'de', 'nombreuses', 'personnes', 'j', 'ai', 'reçu', 'un', 'mail', 'indiquant', 'que', 'mon', 'compte', 'moneygram', 'ainsi', 'que', 'les', 'activités', 'qui', 'lui', 'sont', 'associées', 'représentent', 'un', 'risque', 'élevé', 'de', 'fraude', 'ou', 'd', 'autres', 'éléments', 'qui', 'constituent', 'une', 'violation', 'des', 'conditions', 'générales', 'de', 'moneygram', 'impossibilité', 'd', 'accéder', 'à', 'mon', 'compte', 'pour', 'retirer', 'mes', 'informations', 'personnelles', 'ainsi', 'moneygram', 'détient', 'toutes', 'les', 'informations', 'permettant', 'une', 'usurpation', 'd', 'identité', 'ou', 'l', 'utilisation', 'de', 'ma', 'carte', 'bancaire', 'cela', 'représente', 'un', 'risque', 'très', 'élevé', 'd', 'autant', 'que', 'des', 'hackers', 'pourraient', 's', 'en', 'saisir']",voulu envoyé virement urgence belle mère venait arriver thaïlande devait être confinée 10 jours moneygram récupéré toutes informations personnelles enregistré carte bancaire demandé paiement paiement validé 3d secure copie pièces identité puis comme nombreuses personnes reçu mail indiquant compte moneygram ainsi activités associées représentent risque élevé fraude autres éléments constituent violation conditions générales moneygram impossibilité accéder compte retirer informations personnelles ainsi moneygram détient toutes informations permettant usurpation identité utilisation carte bancaire cela représente risque très élevé autant hackers pourraient saisir,Positive
1181,Avis Moneygram ,"2,0 sur 5 étoiles",24/12/2021,"j'ai essayé moneygram parce que je pensais que c'était facile.loin de là, lors de l'inscription ma pièce d'identité est refusée plusieurs fois (photo avec un téléphone, scan, ...), rien ne fonctionne.suite à cela mon compte a été bloqué et je ne peux ni le supprimer, ni y accéder pour le moment.","['j', 'ai', 'essayé', 'moneygram', 'parce', 'que', 'je', 'pensais', 'que', 'c', 'était', 'facile', 'loin', 'de', 'là', 'lors', 'de', 'l', 'inscription', 'ma', 'pièce', 'd', 'identité', 'est', 'refusée', 'plusieurs', 'fois', 'photo', 'avec', 'un', 'téléphone', 'scan', 'rien', 'ne', 'fonctionne', 'suite', 'à', 'cela', 'mon', 'compte', 'a', 'été', 'bloqué', 'et', 'je', 'ne', 'peux', 'ni', 'le', 'supprimer', 'ni', 'y', 'accéder', 'pour', 'le', 'moment']",essayé moneygram parce pensais facile loin là lors inscription pièce identité refusée plusieurs fois photo téléphone scan rien fonctionne suite cela compte bloqué peux ni supprimer ni accéder moment,Positive
